"key","scientificName","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","informationWithheld","verbatimEventDate","gbifID","collectionCode","verbatimLocality","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","occurrenceRemarks","http...unknown.org.captive","identificationID","name","lifeStage","gadm","dynamicProperties","vitality","projectId","locality","networkKeys","sex","higherGeography","georeferencedBy","institutionKey","collectionKey","otherCatalogNumbers","preparations","habitat","institutionID","county","language","type","locationAccordingTo","georeferencedDate","nomenclaturalCode","georeferenceProtocol","footprintWKT","georeferenceVerificationStatus","verbatimCoordinateSystem","organismID","previousIdentifications","identificationQualifier","accessRights","higherClassification","collectionID","georeferenceSources","programmeAcronym","vernacularName","individualCount","identificationVerificationStatus","eventType","samplingProtocol","organismQuantityType","establishmentMeans","infraspecificEpithet","fieldNumber","recordNumber","disposition","fieldNotes","georeferenceRemarks","identificationRemarks","elevation","datasetID","ownerInstitutionCode","ID_p","X","Y"
4519275502,"Cephalophus silvicultor (Afzelius, 1815)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:04:45.140+00:00",518,"HUMAN_OBSERVATION","PRESENT",2441163,1,44,359,731,9614,2441152,2441163,2441163,"Cephalophus silvicultor (Afzelius, 1815)","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus silvicultor","Cephalophus","silvicultor","SPECIES","ACCEPTED","NT","2024-02-05T14:34:20",31368,"AFRICA","Mbomou",2024,1,30,"2024-01-30T16:57",30,30,"2024-02-06T09:58:55.000+00:00","2025-02-16T15:04:45.140+00:00","https://www.inaturalist.org/observations/198488109","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"198488109","none","none",FALSE,"iNaturalist research-grade observations","thierry_aebischer_chinko","thierry_aebischer_chinko","WGS84","Mammalia","CF","none","none","AFRICA","Central African Republic","NORTH_AMERICA","thierry_aebischer_chinko","198488109","thierry_aebischer_chinko","Coordinate uncertainty increased to 31368m to protect threatened taxon","2024/01/30 4:57 PM",4519275502,"Observations","Mbomou, CF","https://www.inaturalist.org/observations/198488109",42294,"198488109","iNaturalist","16:57:00+01:00","P,M:F,24H,3","wild",448918182,"Cephalophus silvicultor (Afzelius, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2198304.10751823,779484.892610545
4855346726,"Cephalophus silvicultor (Afzelius, 1815)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:17:54.613+00:00",518,"HUMAN_OBSERVATION","PRESENT",2441163,1,44,359,731,9614,2441152,2441163,2441163,"Cephalophus silvicultor (Afzelius, 1815)","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus silvicultor","Cephalophus","silvicultor","SPECIES","ACCEPTED","NT","2024-05-05T11:00:07",31379,"AFRICA","Mbomou",2024,1,22,"2024-01-22T06:18",22,22,"2024-05-06T18:08:46.000+00:00","2025-02-16T15:17:54.613+00:00","https://www.inaturalist.org/observations/213654868","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"213654868","none","none",FALSE,"iNaturalist research-grade observations","thierry_aebischer_chinko","thierry_aebischer_chinko","WGS84","Mammalia","CF","none","none","AFRICA","Central African Republic","NORTH_AMERICA","thierry_aebischer_chinko","213654868","thierry_aebischer_chinko","Coordinate uncertainty increased to 31379m to protect threatened taxon","2024/01/22 6:18 AM",4855346726,"Observations","Mbomou, CF","https://www.inaturalist.org/observations/213654868",42294,"213654868","iNaturalist","06:18:00+01:00","P,X:L,20,24H,1 cmN,wbA","wild",482561681,"Cephalophus silvicultor (Afzelius, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2167045.89498037,727353.853249665
4872450203,"Cephalophus silvicultor (Afzelius, 1815)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T19:10:46.823+00:00",518,"HUMAN_OBSERVATION","PRESENT",2441163,1,44,359,731,9614,2441152,2441163,2441163,"Cephalophus silvicultor (Afzelius, 1815)","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus silvicultor","Cephalophus","silvicultor","SPECIES","ACCEPTED","NT","2024-05-25T06:26:53",31379,"AFRICA","Mbomou",2024,1,10,"2024-01-10T21:42",10,10,"2024-05-28T01:59:44.000+00:00","2025-02-16T19:10:46.823+00:00","https://www.inaturalist.org/observations/218050344","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"218050344","none","none",FALSE,"iNaturalist research-grade observations","thierry_aebischer_chinko","thierry_aebischer_chinko","WGS84","Mammalia","CF","none","none","AFRICA","Central African Republic","NORTH_AMERICA","thierry_aebischer_chinko","218050344","thierry_aebischer_chinko","Coordinate uncertainty increased to 31379m to protect threatened taxon","2024/01/10 9:42 PM",4872450203,"Observations","Mbomou, CF","https://www.inaturalist.org/observations/218050344",42294,"218050344","iNaturalist","21:42:00+01:00","P,X:F,40,24H,1 cmN,wb","wild",491775307,"Cephalophus silvicultor (Afzelius, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2189655.94065057,734362.427007933
4875166951,"Cephalophus silvicultor (Afzelius, 1815)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:23:39.577+00:00",518,"HUMAN_OBSERVATION","PRESENT",2441163,1,44,359,731,9614,2441152,2441163,2441163,"Cephalophus silvicultor (Afzelius, 1815)","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus silvicultor","Cephalophus","silvicultor","SPECIES","ACCEPTED","NT","2024-05-30T19:20:48",31379,"AFRICA","Mbomou",2024,1,9,"2024-01-09T20:04",9,9,"2024-05-31T06:30:31.000+00:00","2025-02-16T15:23:39.577+00:00","https://www.inaturalist.org/observations/219385665","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"219385665","none","none",FALSE,"iNaturalist research-grade observations","thierry_aebischer_chinko","thierry_aebischer_chinko","WGS84","Mammalia","CF","none","none","AFRICA","Central African Republic","NORTH_AMERICA","thierry_aebischer_chinko","219385665","thierry_aebischer_chinko","Coordinate uncertainty increased to 31379m to protect threatened taxon","2024/01/09 8:04 PM",4875166951,"Observations","Mbomou, CF","https://www.inaturalist.org/observations/219385665",42294,"219385665","iNaturalist","20:04:00+01:00","P,X:M,20,24H,1 cmN,wbA","wild",494378581,"Cephalophus silvicultor (Afzelius, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2189024.57532568,712151.317291474
4875385317,"Cephalophus silvicultor (Afzelius, 1815)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:23:41.040+00:00",518,"HUMAN_OBSERVATION","PRESENT",2441163,1,44,359,731,9614,2441152,2441163,2441163,"Cephalophus silvicultor (Afzelius, 1815)","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus silvicultor","Cephalophus","silvicultor","SPECIES","ACCEPTED","NT","2024-05-30T21:54:14",31379,"AFRICA","Mbomou",2024,1,12,"2024-01-12T06:45",12,12,"2024-05-31T06:10:44.000+00:00","2025-02-16T15:23:41.040+00:00","https://www.inaturalist.org/observations/219414677","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"219414677","none","none",FALSE,"iNaturalist research-grade observations","thierry_aebischer_chinko","thierry_aebischer_chinko","WGS84","Mammalia","CF","none","none","AFRICA","Central African Republic","NORTH_AMERICA","thierry_aebischer_chinko","219414677","thierry_aebischer_chinko","Coordinate uncertainty increased to 31379m to protect threatened taxon","2024/01/12 6:45 AM",4875385317,"Observations","Mbomou, CF","https://www.inaturalist.org/observations/219414677",42294,"219414677","iNaturalist","06:45:00+01:00","P,X:L,20,24H,1 cmN,wbA","wild",494435946,"Cephalophus silvicultor (Afzelius, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2194201.5383002,728883.946888994
4875345017,"Cephalophus silvicultor (Afzelius, 1815)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T19:11:51.132+00:00",518,"HUMAN_OBSERVATION","PRESENT",2441163,1,44,359,731,9614,2441152,2441163,2441163,"Cephalophus silvicultor (Afzelius, 1815)","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus silvicultor","Cephalophus","silvicultor","SPECIES","ACCEPTED","NT","2024-05-30T23:33:45",31379,"AFRICA","Mbomou",2024,1,25,"2024-01-25T06:46",25,25,"2024-05-31T06:03:16.000+00:00","2025-02-16T19:11:51.132+00:00","https://www.inaturalist.org/observations/219431890","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"219431890","none","none",FALSE,"iNaturalist research-grade observations","thierry_aebischer_chinko","thierry_aebischer_chinko","WGS84","Mammalia","CF","none","none","AFRICA","Central African Republic","NORTH_AMERICA","thierry_aebischer_chinko","219431890","thierry_aebischer_chinko","Coordinate uncertainty increased to 31379m to protect threatened taxon","2024/01/25 6:46 AM",4875345017,"Observations","Mbomou, CF","https://www.inaturalist.org/observations/219431890",42294,"219431890","iNaturalist","06:46:00+01:00","P,X:F,40,24H,1 cmN,wbA","wild",494467071,"Cephalophus silvicultor (Afzelius, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2209137.10151856,722236.452650733
4875085788,"Cephalophus silvicultor (Afzelius, 1815)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:24:27.732+00:00",518,"HUMAN_OBSERVATION","PRESENT",2441163,1,44,359,731,9614,2441152,2441163,2441163,"Cephalophus silvicultor (Afzelius, 1815)","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus silvicultor","Cephalophus","silvicultor","SPECIES","ACCEPTED","NT","2024-06-03T22:07:29",31384,"AFRICA","Mbomou",2024,1,3,"2024-01-03T03:00",3,3,"2024-06-04T06:40:26.000+00:00","2025-02-16T15:24:27.732+00:00","https://www.inaturalist.org/observations/220346502","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"220346502","none","none",FALSE,"iNaturalist research-grade observations","thierry_aebischer_chinko","thierry_aebischer_chinko","WGS84","Mammalia","CF","none","none","AFRICA","Central African Republic","NORTH_AMERICA","thierry_aebischer_chinko","220346502","thierry_aebischer_chinko","Coordinate uncertainty increased to 31384m to protect threatened taxon","2024/01/03 3:00 AM",4875085788,"Observations","Mbomou, CF","https://www.inaturalist.org/observations/220346502",42294,"220346502","iNaturalist","03:00:00+01:00","P,X:M,20,24H,1 cmN,wbA","wild",496275521,"Cephalophus silvicultor (Afzelius, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2199249.04290884,707987.810614576
4875352821,"Cephalophus silvicultor (Afzelius, 1815)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:24:28.293+00:00",518,"HUMAN_OBSERVATION","PRESENT",2441163,1,44,359,731,9614,2441152,2441163,2441163,"Cephalophus silvicultor (Afzelius, 1815)","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus silvicultor","Cephalophus","silvicultor","SPECIES","ACCEPTED","NT","2024-06-03T23:11:35",31384,"AFRICA","Mbomou",2024,1,13,"2024-01-13T15:31",13,13,"2025-01-05T14:48:26.000+00:00","2025-02-16T15:24:28.293+00:00","https://www.inaturalist.org/observations/220356973","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"220356973","none","none",FALSE,"iNaturalist research-grade observations","thierry_aebischer_chinko","thierry_aebischer_chinko","WGS84","Mammalia","CF","none","none","AFRICA","Central African Republic","NORTH_AMERICA","thierry_aebischer_chinko","220356973","thierry_aebischer_chinko","Coordinate uncertainty increased to 31384m to protect threatened taxon","2024/01/13 3:31 PM",4875352821,"Observations","Rafaï, CF-MB, CF","https://www.inaturalist.org/observations/220356973",42294,"220356973","iNaturalist","15:31:00+01:00","P,X:L,20,24H,1 cmN,wbA","wild",496296985,"Cephalophus silvicultor (Afzelius, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2208978.36980742,707868.697352023
4875194735,"Cephalophus silvicultor (Afzelius, 1815)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:24:38.522+00:00",518,"HUMAN_OBSERVATION","PRESENT",2441163,1,44,359,731,9614,2441152,2441163,2441163,"Cephalophus silvicultor (Afzelius, 1815)","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus silvicultor","Cephalophus","silvicultor","SPECIES","ACCEPTED","NT","2024-06-04T21:32:33",31384,"AFRICA","Mbomou",2024,1,2,"2024-01-02T18:21",2,2,"2024-06-05T03:45:20.000+00:00","2025-02-16T15:24:38.522+00:00","https://www.inaturalist.org/observations/220557206","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"220557206","none","none",FALSE,"iNaturalist research-grade observations","thierry_aebischer_chinko","thierry_aebischer_chinko","WGS84","Mammalia","CF","none","none","AFRICA","Central African Republic","NORTH_AMERICA","thierry_aebischer_chinko","220557206","thierry_aebischer_chinko","Coordinate uncertainty increased to 31384m to protect threatened taxon","2024/01/02 6:21 PM",4875194735,"Observations","Rafaï, CF-MB, CF","https://www.inaturalist.org/observations/220557206",42294,"220557206","iNaturalist","18:21:00+01:00","P,X:F,40,24H,1 cmN,wbA","wild",496726861,"Cephalophus silvicultor (Afzelius, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2221781.26201993,690248.10367631
4901137488,"Cephalophus silvicultor (Afzelius, 1815)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:26:56.120+00:00",518,"HUMAN_OBSERVATION","PRESENT",2441163,1,44,359,731,9614,2441152,2441163,2441163,"Cephalophus silvicultor (Afzelius, 1815)","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus silvicultor","Cephalophus","silvicultor","SPECIES","ACCEPTED","NT","2024-06-15T20:44:50",31379,"AFRICA","Mbomou",2024,1,22,"2024-01-22T06:00",22,22,"2024-06-27T07:10:05.000+00:00","2025-02-16T15:26:56.120+00:00","https://www.inaturalist.org/observations/222945063","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"222945063","none","none",FALSE,"iNaturalist research-grade observations","thierry_aebischer_chinko","thierry_aebischer_chinko","WGS84","Mammalia","CF","none","none","AFRICA","Central African Republic","NORTH_AMERICA","thierry_aebischer_chinko","222945063","thierry_aebischer_chinko","Coordinate uncertainty increased to 31379m to protect threatened taxon","2024/01/22 6:00 AM",4901137488,"Observations","Rafaï, CF-MB, CF","https://www.inaturalist.org/observations/222945063",42294,"222945063","iNaturalist","06:00:00+01:00","P,X:L,20,24H,1 cmN,wbA","wild",501430989,"Cephalophus silvicultor (Afzelius, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2239706.23727011,724717.948492329
4902101838,"Cephalophus silvicultor (Afzelius, 1815)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:27:01.890+00:00",518,"HUMAN_OBSERVATION","PRESENT",2441163,1,44,359,731,9614,2441152,2441163,2441163,"Cephalophus silvicultor (Afzelius, 1815)","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus silvicultor","Cephalophus","silvicultor","SPECIES","ACCEPTED","NT","2024-06-16T09:50:02",31379,"AFRICA","Mbomou",2024,1,10,"2024-01-10T15:57",10,10,"2024-06-16T18:22:28.000+00:00","2025-02-16T15:27:01.890+00:00","https://www.inaturalist.org/observations/223052944","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"223052944","none","none",FALSE,"iNaturalist research-grade observations","thierry_aebischer_chinko","thierry_aebischer_chinko","WGS84","Mammalia","CF","none","none","AFRICA","Central African Republic","NORTH_AMERICA","thierry_aebischer_chinko","223052944","thierry_aebischer_chinko","Coordinate uncertainty increased to 31379m to protect threatened taxon","2024/01/10 3:57 PM",4902101838,"Observations","Rafaï, CF-MB, CF","https://www.inaturalist.org/observations/223052944",42294,"223052944","iNaturalist","15:57:00+01:00","P,L:F,24H,1","wild",501640069,"Cephalophus silvicultor (Afzelius, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2237809.70824556,719737.819777727
4901643340,"Cephalophus silvicultor (Afzelius, 1815)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T19:14:43.241+00:00",518,"HUMAN_OBSERVATION","PRESENT",2441163,1,44,359,731,9614,2441152,2441163,2441163,"Cephalophus silvicultor (Afzelius, 1815)","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus silvicultor","Cephalophus","silvicultor","SPECIES","ACCEPTED","NT","2024-06-16T14:39:22",31379,"AFRICA","Mbomou",2024,1,17,"2024-01-17T06:49",17,17,"2024-06-16T18:10:10.000+00:00","2025-02-16T19:14:43.241+00:00","https://www.inaturalist.org/observations/223105329","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"223105329","none","none",FALSE,"iNaturalist research-grade observations","thierry_aebischer_chinko","thierry_aebischer_chinko","WGS84","Mammalia","CF","none","none","AFRICA","Central African Republic","NORTH_AMERICA","thierry_aebischer_chinko","223105329","thierry_aebischer_chinko","Coordinate uncertainty increased to 31379m to protect threatened taxon","2024/01/17 6:49 AM",4901643340,"Observations","Rafaï, CF-MB, CF","https://www.inaturalist.org/observations/223105329",42294,"223105329","iNaturalist","06:49:00+01:00","P,X:L,20,24H,1 cmN,wbA","wild",501736418,"Cephalophus silvicultor (Afzelius, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2239041.50639556,718882.53940211
4901886072,"Cephalophus silvicultor (Afzelius, 1815)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:27:04.427+00:00",518,"HUMAN_OBSERVATION","PRESENT",2441163,1,44,359,731,9614,2441152,2441163,2441163,"Cephalophus silvicultor (Afzelius, 1815)","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus silvicultor","Cephalophus","silvicultor","SPECIES","ACCEPTED","NT","2024-06-16T14:39:33",31379,"AFRICA","Mbomou",2024,1,23,"2024-01-23T09:27",23,23,"2024-06-16T18:09:25.000+00:00","2025-02-16T15:27:04.427+00:00","https://www.inaturalist.org/observations/223105380","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"223105380","none","none",FALSE,"iNaturalist research-grade observations","thierry_aebischer_chinko","thierry_aebischer_chinko","WGS84","Mammalia","CF","none","none","AFRICA","Central African Republic","NORTH_AMERICA","thierry_aebischer_chinko","223105380","thierry_aebischer_chinko","Coordinate uncertainty increased to 31379m to protect threatened taxon","2024/01/23 9:27 AM",4901886072,"Observations","Rafaï, CF-MB, CF","https://www.inaturalist.org/observations/223105380",42294,"223105380","iNaturalist","09:27:00+01:00","P,X:F,40,24H,1 cmN,wbA","wild",501736489,"Cephalophus silvicultor (Afzelius, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2248998.59132282,733039.952384835
