3417687375,"Epomophorus gambianus (Ogilby, 1835)","cdround,gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.271+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2016,6,19,"2016-06-19",171,171,NA,"2025-01-31T21:29:51.271+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM7514","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM7514",NA,NA,NA,3417687375,"AGM-2015",NA,"AGM7514",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-7514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,228632.038174442,984451.271888858
3417687369,"Epomophorus gambianus (Ogilby, 1835)","cdround,gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.270+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2016,6,19,"2016-06-19",171,171,NA,"2025-01-31T21:29:51.270+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM7515","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM7515",NA,NA,NA,3417687369,"AGM-2015",NA,"AGM7515",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-7515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,228632.038174442,984451.271888858
3417687364,"Epomophorus gambianus (Ogilby, 1835)","cdround,gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.269+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2016,6,20,"2016-06-20",172,172,NA,"2025-01-31T21:29:51.269+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM7516","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM7516",NA,NA,NA,3417687364,"AGM-2015",NA,"AGM7516",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-7516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,228632.038174442,984451.271888858
3417687361,"Epomophorus gambianus (Ogilby, 1835)","cdround,gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.269+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2016,6,20,"2016-06-20",172,172,NA,"2025-01-31T21:29:51.269+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM7517","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM7517",NA,NA,NA,3417687361,"AGM-2015",NA,"AGM7517",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-7517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,228632.038174442,984451.271888858
3417687390,"Epomophorus gambianus (Ogilby, 1835)","cdround,gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.282+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2016,6,20,"2016-06-20",172,172,NA,"2025-01-31T21:29:51.282+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM7519","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM7519",NA,NA,NA,3417687390,"AGM-2015",NA,"AGM7519",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-7519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,228632.038174442,984451.271888858
3417687307,"Epomophorus gambianus (Ogilby, 1835)","cdround,gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.265+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2016,6,21,"2016-06-21",173,173,NA,"2025-01-31T21:29:51.265+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM7520","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM7520",NA,NA,NA,3417687307,"AGM-2015",NA,"AGM7520",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-7520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,228632.038174442,984451.271888858
3417687314,"Epomophorus gambianus (Ogilby, 1835)","cdround,gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.266+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2016,6,21,"2016-06-21",173,173,NA,"2025-01-31T21:29:51.266+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM7521","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM7521",NA,NA,NA,3417687314,"AGM-2015",NA,"AGM7521",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-7521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,232206.172074464,986507.064693243
3417687310,"Epomophorus gambianus (Ogilby, 1835)","cdround,gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:51.265+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2016,6,21,"2016-06-21",173,173,NA,"2025-01-31T21:29:51.265+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM7522","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM7522",NA,NA,NA,3417687310,"AGM-2015",NA,"AGM7522",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-7522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,232206.172074464,986507.064693243
3417693560,"Epomophorus gambianus (Ogilby, 1835)","cdround,gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:52.206+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2016,6,24,"2016-06-24",176,176,NA,"2025-01-31T21:29:52.206+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM7853","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM7853",NA,NA,NA,3417693560,"AGM-2015",NA,"AGM7853",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-7853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,227389.89775953,983285.131306174
3417693561,"Epomophorus gambianus (Ogilby, 1835)","cdround,gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:52.207+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2016,6,25,"2016-06-25",177,177,NA,"2025-01-31T21:29:52.207+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM7854","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM7854",NA,NA,NA,3417693561,"AGM-2015",NA,"AGM7854",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-7854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,227389.89775953,983285.131306174
3417693577,"Epomophorus gambianus (Ogilby, 1835)","cdround,gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:52.208+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2016,6,26,"2016-06-26",178,178,NA,"2025-01-31T21:29:52.208+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM7855","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM7855",NA,NA,NA,3417693577,"AGM-2015",NA,"AGM7855",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-7855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,227389.89775953,983285.131306174
3417693579,"Epomophorus gambianus (Ogilby, 1835)","cdround,gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:52.209+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2016,6,27,"2016-06-27",179,179,NA,"2025-01-31T21:29:52.209+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM7856","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM7856",NA,NA,NA,3417693579,"AGM-2015",NA,"AGM7856",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-7856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,227389.89775953,983285.131306174
3417693578,"Epomophorus gambianus (Ogilby, 1835)","cdround,gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:52.208+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2016,6,28,"2016-06-28",180,180,NA,"2025-01-31T21:29:52.208+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM7857","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM7857",NA,NA,NA,3417693578,"AGM-2015",NA,"AGM7857",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-7857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,227389.89775953,983285.131306174
3417693580,"Epomophorus gambianus (Ogilby, 1835)","cdround,gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:52.209+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2016,6,30,"2016-06-30",182,182,NA,"2025-01-31T21:29:52.209+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM7858","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM7858",NA,NA,NA,3417693580,"AGM-2015",NA,"AGM7858",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-7858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,227389.89775953,983285.131306174
3417693565,"Epomophorus gambianus (Ogilby, 1835)","cdround,gass84,typstativ,cdpi","6690ea02-c607-42a3-871b-da00586cbe54","633602e8-4c6f-4619-b433-c4968da3ed08","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-22T19:23:55.944+00:00","2025-01-31T21:29:52.208+00:00",29,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/ http://jrsbiodiversity.org/grants/uac-2018/ ","HUMAN_OBSERVATION","PRESENT",2432790,1,44,359,734,9367,2432785,2432790,2432790,"Epomophorus gambianus (Ogilby, 1835)","Animalia","Chordata","Chiroptera","Pteropodidae","Epomophorus","Epomophorus gambianus","Epomophorus","gambianus","SPECIES","ACCEPTED","LC",NA,NA,"AFRICA","Plateau",2016,6,4,"2016-06-04",156,156,NA,"2025-01-31T21:29:52.208+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AGM7859","none","none",FALSE,NA,"ATAYI GUEDEGBE Majoie A. S. ; HOUNTON John;  NOUWLITO Barnabé T.; AHISSOU Claude; BOTON Francis",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"AGM7859",NA,NA,NA,3417693565,"AGM-2015",NA,"AGM7859",NA,NA,"LEA",NA,NA,NA,NA,NA,"Epomophorus gambianus (Ogilby, 1835)",NA,NA,"Random sampling",NA,"Forest","Ketou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGM-7859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,227389.89775953,983285.131306174
